roothog_id,n_proteins,n_taxa,taxa_list
762802,1,1,6239
763494,1,1,9606
763529,1,1,9606
763439,1,1,7227
763445,1,1,10090
763217,1,1,6239
293714,1,1,3702
293715,1,1,3702
293750,1,1,3702
293698,1,1,3702
293704,1,1,3702
763897,1,1,9606
763926,1,1,9606
763608,1,1,9606
763654,1,1,6239
763811,1,1,6239
293767,1,1,3702
293775,1,1,3702
293727,1,1,3702
293729,1,1,3702
293734,1,1,3702
293738,1,1,3702
293741,1,1,3702
293748,1,1,3702
293631,1,1,3702
293582,1,1,3702
293586,1,1,3702
293589,1,1,3702
293594,1,1,3702
293755,1,1,3702
293758,1,1,3702
293764,1,1,3702
765436,1,1,10090
764240,1,1,10090
764539,1,1,9606
764857,1,1,9606
765001,1,1,9606
293612,1,1,3702
293617,1,1,3702
293630,1,1,3702
293636,1,1,3702
293643,1,1,3702
293645,1,1,3702
293654,1,1,3702
293657,1,1,3702
293658,1,1,3702
293603,1,1,3702
765539,1,1,9606
293659,1,1,3702
293662,1,1,3702
293663,1,1,3702
293666,1,1,3702
293669,1,1,3702
293671,1,1,3702
293672,1,1,3702
293634,1,1,3702
293520,1,1,3702
293526,1,1,3702
293481,1,1,3702
293487,1,1,3702
293492,1,1,3702
293493,1,1,3702
293501,1,1,3702
293505,1,1,3702
763822,1,1,6239
765784,1,1,9606
765832,1,1,3726
765651,1,1,10090
765703,1,1,10090
765508,1,1,9606
293512,1,1,3702
293518,1,1,3702
293579,1,1,3702
293532,1,1,3702
293533,1,1,3847
293536,1,1,39947
293539,1,1,3702
293542,1,1,3702
293545,1,1,3702
293549,1,1,3702
293409,1,1,3702
293550,1,1,3702
293552,1,1,3702
293559,1,1,3702
293564,1,1,3702
293574,1,1,3702
293576,1,1,3702
293578,1,1,3702
766288,1,1,7668
293427,1,1,3702
293435,1,1,3635
293383,1,1,3702
293388,1,1,3702
293403,1,1,3702
293407,1,1,3702
293408,1,1,3702
765475,1,1,9606
765496,1,1,9606
767267,1,1,9606
767271,1,1,9606
767632,1,1,9606
766993,1,1,7955
767033,1,1,7227
766282,1,1,9606
768592,1,1,9606
770647,1,1,7227
770654,1,1,10090
770454,1,1,9606
770456,1,1,9606
770515,1,1,9031
770291,1,1,10090
293331,1,1,3702
768973,1,1,10090
769044,1,1,6239
769249,1,1,6239
767872,1,1,7955
768195,1,1,9606
768256,1,1,9606
768362,1,1,6239
768416,1,1,9606
770192,1,1,7227
769434,1,1,9606
769484,1,1,9606
769988,1,1,10090
770022,1,1,7227
770062,1,1,7227
768780,1,1,6239
768915,1,1,7227
293507,1,1,3702
293510,1,1,3702
766514,1,1,550537
766517,1,1,10090
766587,1,1,7955
766916,1,1,7227
765860,1,1,9606
766120,1,1,9606
770314,1,1,6239
770329,1,1,9606
770229,1,1,9606
770231,1,1,7227
770262,1,1,9606
771788,1,1,9606
772038,1,1,7955
772092,1,1,7227
293439,1,1,3702
293441,1,1,3702
293442,1,1,3702
293443,1,1,3702
293444,1,1,3702
293447,1,1,3702
293411,1,1,39947
293415,1,1,3702
293454,1,1,3702
293455,1,1,3702
293462,1,1,3702
293465,1,1,3702
293467,1,1,3702
293469,1,1,3702
293472,1,1,3702
293480,1,1,3702
293338,1,1,3702
293339,1,1,3702
293297,1,1,3702
293299,1,1,3702
293301,1,1,3702
293302,1,1,3702
293309,1,1,3702
293311,1,1,3702
293377,1,1,3702
293341,1,1,3702
293346,1,1,3702
293347,1,1,3702
293349,1,1,3702
293350,1,1,3702
293352,1,1,3702
293354,1,1,3702
293181,1,1,3702
293189,1,1,3702
293200,1,1,3702
293358,1,1,34305
293359,1,1,3702
293364,1,1,3702
293375,1,1,3702
293376,1,1,3702
771778,1,1,6239
771099,1,1,10090
293205,1,1,3702
293213,1,1,3702
293218,1,1,3702
293219,1,1,3702
293220,1,1,39947
293177,1,1,3702
772116,1,1,6239
772155,1,1,6239
772161,1,1,6239
772288,1,1,7955
771460,1,1,6239
771632,1,1,6239
771636,1,1,6239
771673,1,1,6239
293085,1,1,3702
293086,1,1,3702
293089,1,1,3702
293096,1,1,3702
293253,1,1,3702
293257,1,1,3702
293269,1,1,3702
293277,1,1,3702
293104,1,1,3702
293106,1,1,3702
293109,1,1,3702
293113,1,1,3702
293117,1,1,3702
293076,1,1,3702
293082,1,1,3702
293083,1,1,3702
771011,1,1,6239
771028,1,1,7955
771035,1,1,7955
771039,1,1,9606
772980,1,1,10090
772982,1,1,9606
772823,1,1,9606
772846,1,1,7227
293317,1,1,3702
293319,1,1,3702
771109,1,1,9606
771164,1,1,6239
771370,1,1,6239
771373,1,1,6239
770856,1,1,7955
770906,1,1,7227
293169,1,1,3702
293173,1,1,39947
293123,1,1,3702
293124,1,1,3702
293126,1,1,3702
293137,1,1,3702
293150,1,1,3702
293097,1,1,3702
292961,1,1,39947
292964,1,1,3702
292966,1,1,3702
292984,1,1,3702
292985,1,1,3702
293160,1,1,3702
293162,1,1,3702
293164,1,1,3702
774358,1,1,9606
774359,1,1,10090
774363,1,1,7955
774199,1,1,7955
293004,1,1,3702
293011,1,1,3702
293013,1,1,3702
293022,1,1,3702
293279,1,1,3702
293288,1,1,3702
293224,1,1,3702
293230,1,1,3702
293252,1,1,3702
293203,1,1,39947
772746,1,1,9606
772755,1,1,9606
293064,1,1,51351
293024,1,1,3702
293029,1,1,3702
293032,1,1,3702
293036,1,1,3702
293038,1,1,3702
293046,1,1,3702
292990,1,1,3702
292884,1,1,3702
292888,1,1,3702
292889,1,1,3702
292890,1,1,3702
292896,1,1,3702
293053,1,1,3702
293059,1,1,3702
293063,1,1,3702
775581,1,1,9606
775863,1,1,9606
776074,1,1,9606
775344,1,1,9606
775379,1,1,9606
292917,1,1,3702
292921,1,1,3702
292881,1,1,3702
293100,1,1,3702
773713,1,1,7227
773086,1,1,9606
773119,1,1,7227
776077,1,1,9606
776139,1,1,9606
776690,1,1,7091
777310,1,1,7955
292956,1,1,3702
292959,1,1,3702
292928,1,1,3702
292931,1,1,3702
292932,1,1,3702
292933,1,1,3702
292934,1,1,3702
292935,1,1,3702
292773,1,1,3702
292778,1,1,3702
292783,1,1,3702
292789,1,1,3702
292800,1,1,3702
292948,1,1,3702
292950,1,1,3702
292951,1,1,3702
777893,1,1,10090
777876,1,1,9606
777879,1,1,7227
292810,1,1,3702
292811,1,1,3702
292812,1,1,3702
292813,1,1,3702
292815,1,1,3702
775420,1,1,9606
775566,1,1,9606
775567,1,1,9606
775088,1,1,10090
775090,1,1,9606
775210,1,1,7227
777890,1,1,9606
777892,1,1,9606
292861,1,1,3702
292864,1,1,3702
292875,1,1,3702
292880,1,1,3702
292817,1,1,3702
292819,1,1,3702
292823,1,1,39947
292843,1,1,3702
292735,1,1,3702
292698,1,1,3702
292703,1,1,3702
292707,1,1,3702
292708,1,1,3702
292710,1,1,3702
292855,1,1,3702
292857,1,1,3702
777955,1,1,6239
777966,1,1,9606
777967,1,1,9606
777937,1,1,7227
777946,1,1,7227
777949,1,1,9606
292726,1,1,3702
292731,1,1,3702
292944,1,1,3702
292902,1,1,3702
777856,1,1,9606
777862,1,1,9606
777618,1,1,7227
777654,1,1,7227
777774,1,1,7227
777808,1,1,9606
292769,1,1,3702
292772,1,1,3702
292741,1,1,3702
292746,1,1,3702
292747,1,1,3702
292748,1,1,3702
292751,1,1,3702
292753,1,1,3702
292587,1,1,3702
292588,1,1,3702
292756,1,1,3702
292757,1,1,3702
292758,1,1,3702
292761,1,1,3702
292762,1,1,3702
292763,1,1,3702
292597,1,1,3702
292606,1,1,3702
292609,1,1,3702
292617,1,1,3702
292558,1,1,3702
292564,1,1,3702
292577,1,1,3702
292584,1,1,3702
292809,1,1,3702
777923,1,1,9606
777908,1,1,9606
777912,1,1,9606
778027,1,1,9606
778033,1,1,6239
778017,1,1,7227
777986,1,1,9606
292631,1,1,3702
292635,1,1,3702
292638,1,1,3702
292639,1,1,3702
292640,1,1,3702
292653,1,1,3702
292593,1,1,3702
778070,1,1,9606
292668,1,1,3702
292672,1,1,3702
292679,1,1,3702
292680,1,1,3702
292683,1,1,3702
292685,1,1,3702
292686,1,1,3702
292630,1,1,3702
292507,1,1,3702
292508,1,1,3702
292515,1,1,3702
292516,1,1,3702
292472,1,1,39947
292477,1,1,3702
292479,1,1,3702
292485,1,1,3702
292754,1,1,3702
292713,1,1,3702
292725,1,1,3702
777970,1,1,9606
777975,1,1,6239
778107,1,1,9606
778118,1,1,6239
292503,1,1,3702
292536,1,1,3702
292486,1,1,3702
292493,1,1,3702
778146,1,1,9606
778126,1,1,10090
778129,1,1,8355
778293,1,1,7227
292267,1,1,3702
292537,1,1,3702
292547,1,1,3702
292548,1,1,3702
292549,1,1,3702
292555,1,1,3702
292524,1,1,3702
292531,1,1,3702
292535,1,1,3702
292384,1,1,3702
292338,1,1,3702
292349,1,1,3702
292352,1,1,3702
292353,1,1,3702
292356,1,1,3702
292364,1,1,3702
292365,1,1,29729
778079,1,1,7227
778084,1,1,9606
778180,1,1,9606
778187,1,1,9606
778158,1,1,9606
778134,1,1,9606
292376,1,1,3702
292381,1,1,3702
778212,1,1,9606
778461,1,1,9606
778463,1,1,6239
778474,1,1,9606
778483,1,1,9606
778383,1,1,272844
778397,1,1,9606
778350,1,1,9606
292401,1,1,3702
292402,1,1,3702
292404,1,1,3702
292407,1,1,3702
292417,1,1,3702
778227,1,1,9606
778201,1,1,9606
778210,1,1,9606
292432,1,1,3702
292433,1,1,3702
292435,1,1,3702
292437,1,1,3702
292438,1,1,3702
292451,1,1,3702
292396,1,1,3702
292400,1,1,3702
292269,1,1,3702
292278,1,1,3702
292284,1,1,3702
292239,1,1,3702
292255,1,1,3702
292258,1,1,3702
292261,1,1,3702
292264,1,1,3702
778357,1,1,9606
778360,1,1,9606
778362,1,1,9606
778371,1,1,9606
778316,1,1,104623
778567,1,1,9606
778543,1,1,9606
292072,1,1,3702
292337,1,1,3702
292287,1,1,3702
292288,1,1,3702
292305,1,1,3702
292311,1,1,3702
292313,1,1,3702
292265,1,1,3702
292266,1,1,3702
292157,1,1,3702
292158,1,1,3702
292315,1,1,3702
292316,1,1,3702
292320,1,1,3702
292321,1,1,3702
292331,1,1,3702
292332,1,1,3702
292175,1,1,3702
292177,1,1,3702
292179,1,1,3702
292183,1,1,3702
292135,1,1,3702
292143,1,1,3702
292151,1,1,3702
292156,1,1,3702
285676,1,1,3702
286189,1,1,3702
286858,1,1,3702
287143,1,1,3702
287156,1,1,3702
287222,1,1,3702
292114,1,1,3702
292116,1,1,3702
292200,1,1,3702
292204,1,1,3702
292209,1,1,3702
287393,1,1,3702
287395,1,1,3702
287510,1,1,3702
287835,1,1,3702
287940,1,1,39947
292223,1,1,3702
292226,1,1,3702
292229,1,1,3702
292230,1,1,3702
292236,1,1,3702
292238,1,1,3702
292194,1,1,3702
292199,1,1,3702
292073,1,1,3702
292077,1,1,3702
292078,1,1,3702
292035,1,1,3702
292038,1,1,3702
292044,1,1,3702
292049,1,1,3702
292064,1,1,3702
779627,1,1,9606
779325,1,1,6239
779352,1,1,7227
778945,1,1,7955
282560,1,1,39947
282568,1,1,3469
282762,1,1,3702
283373,1,1,3702
778684,1,1,7955
778688,1,1,6239
778613,1,1,9606
778575,1,1,9606
778579,1,1,10090
778590,1,1,9606
779435,1,1,9606
779597,1,1,10090
292097,1,1,3702
292067,1,1,3702
778520,1,1,9606
778505,1,1,9606
778722,1,1,6239
778744,1,1,6239
778647,1,1,9606
778649,1,1,10090
292118,1,1,3702
292119,1,1,3702
292131,1,1,3702
292133,1,1,3702
292083,1,1,3702
292087,1,1,4577
292088,1,1,3702
292090,1,1,3702
287391,1,1,3702
779008,1,1,6239
779099,1,1,7227
779184,1,1,7227
779257,1,1,6239
778851,1,1,9606
778888,1,1,79782
778909,1,1,9606
292034,1,1,3702
288299,1,1,39947
289012,1,1,3702
289131,1,1,3702
289978,1,1,3702
290251,1,1,3702
290253,1,1,3702
287390,1,1,3702
282448,1,1,3702
290445,1,1,39947
290525,1,1,3702
290872,1,1,3702
291359,1,1,39947
291839,1,1,3702
291972,1,1,39947
292030,1,1,3702
283401,1,1,3702
281645,1,1,3702
281764,1,1,3702
281886,1,1,3702
282104,1,1,3702
282220,1,1,3702
282366,1,1,3702
282412,1,1,3702
283565,1,1,3702
283568,1,1,3702
284044,1,1,3702
284077,1,1,3702
284280,1,1,3702
284300,1,1,3702
282472,1,1,3702
282554,1,1,3635
284958,1,1,39947
284963,1,1,3702
285236,1,1,39947
285239,1,1,39947
285247,1,1,3702
285331,1,1,3702
285399,1,1,3702
283521,1,1,3702
280735,1,1,3702
280740,1,1,3702
280741,1,1,3702
280745,1,1,3702
280755,1,1,3702
280757,1,1,4097
280758,1,1,3702
280760,1,1,3702
779850,1,1,6239
779823,1,1,9606
779826,1,1,7955
779832,1,1,10090
280791,1,1,3702
280809,1,1,3702
280819,1,1,3469
280880,1,1,3702
281008,1,1,3702
281015,1,1,3702
281033,1,1,3702
281066,1,1,3702
281077,1,1,3702
280780,1,1,3702
280789,1,1,3702
779856,1,1,9606
281095,1,1,3702
281125,1,1,39947
281140,1,1,39946
281141,1,1,3702
281282,1,1,3702
281427,1,1,3702
280899,1,1,39947
280905,1,1,3702
280663,1,1,3702
280669,1,1,3702
280672,1,1,3702
280629,1,1,3702
280636,1,1,3702
280638,1,1,3702
280643,1,1,3702
280648,1,1,3702
779711,1,1,10090
779715,1,1,342108
779722,1,1,7955
779902,1,1,9606
779904,1,1,9606
779893,1,1,1050
779870,1,1,9606
280659,1,1,3702
280730,1,1,3702
280731,1,1,3702
280677,1,1,3702
280679,1,1,3702
280684,1,1,3702
280700,1,1,3702
280701,1,1,3702
280705,1,1,3702
279251,1,1,3702
279254,1,1,3702
280711,1,1,3702
280715,1,1,3702
280719,1,1,3702
280722,1,1,3702
280723,1,1,3702
280727,1,1,3702
279384,1,1,3702
279440,1,1,3702
279475,1,1,3702
279733,1,1,3702
279164,1,1,3702
279219,1,1,3702
279228,1,1,3702
279246,1,1,3880
779864,1,1,7227
779956,1,1,7955
779958,1,1,9606
779962,1,1,6239
779942,1,1,9606
779948,1,1,9606
779952,1,1,9606
279383,1,1,3702
280618,1,1,3702
279735,1,1,3702
279920,1,1,39947
280058,1,1,3702
280087,1,1,3702
280404,1,1,3702
279277,1,1,3702
779970,1,1,7227
278908,1,1,3702
280583,1,1,3702
280592,1,1,3702
280595,1,1,3702
280609,1,1,3702
280611,1,1,3702
280613,1,1,3702
280616,1,1,3702
278986,1,1,3702
278988,1,1,3702
279006,1,1,34305
278873,1,1,3702
278881,1,1,39947
278898,1,1,3702
278899,1,1,3702
278902,1,1,3702
280654,1,1,3702
779934,1,1,9606
779919,1,1,9606
780019,1,1,9606
779992,1,1,9606
278971,1,1,39946
278974,1,1,3702
278978,1,1,3702
279076,1,1,3702
279091,1,1,4577
279107,1,1,3702
278964,1,1,3702
278966,1,1,1223561
780058,1,1,9606
780042,1,1,7227
780044,1,1,9606
278684,1,1,3702
279108,1,1,3702
279111,1,1,59405
279115,1,1,3702
279122,1,1,3702
279139,1,1,3702
279027,1,1,3702
279052,1,1,4513
278696,1,1,3702
278726,1,1,3702
278728,1,1,3702
278659,1,1,3702
278661,1,1,3702
278666,1,1,3702
278676,1,1,3702
278678,1,1,39947
779987,1,1,10090
779988,1,1,7227
779991,1,1,9606
780091,1,1,7955
780103,1,1,6239
780079,1,1,9606
278691,1,1,3702
278692,1,1,3702
278780,1,1,3702
278781,1,1,3702
278794,1,1,3702
278802,1,1,3702
278689,1,1,3702
278690,1,1,3702
780182,1,1,9606
780183,1,1,9606
278827,1,1,3702
278830,1,1,3702
278834,1,1,3702
278838,1,1,3702
278847,1,1,3702
278860,1,1,3702
278867,1,1,3702
278757,1,1,3702
278583,1,1,3702
278587,1,1,3702
278525,1,1,3702
278531,1,1,3702
278533,1,1,15368
278539,1,1,3702
278548,1,1,3702
278550,1,1,3702
780051,1,1,9606
780223,1,1,7227
780194,1,1,9606
780200,1,1,10090
780204,1,1,9606
780161,1,1,9606
278566,1,1,3702
278567,1,1,3702
278604,1,1,3702
278607,1,1,3702
278612,1,1,3702
278613,1,1,3702
278560,1,1,3702
780274,1,1,6239
780235,1,1,9606
780243,1,1,7955
278426,1,1,3702
278635,1,1,3702
278638,1,1,3702
278640,1,1,3702
278644,1,1,3702
278652,1,1,39947
278657,1,1,3702
278590,1,1,3702
780260,1,1,9606
278445,1,1,3702
278462,1,1,3702
278467,1,1,3702
278468,1,1,3702
278420,1,1,3702
278423,1,1,3702
278424,1,1,3702
780108,1,1,10090
780110,1,1,7955
780151,1,1,9606
780308,1,1,10090
780315,1,1,6239
780316,1,1,9606
780276,1,1,9606
780301,1,1,9606
278483,1,1,3702
278492,1,1,3847
278493,1,1,3702
278494,1,1,3702
278436,1,1,3702
278439,1,1,3702
780329,1,1,9606
780332,1,1,10090
278498,1,1,3702
278500,1,1,3702
278501,1,1,3702
278516,1,1,3702
278470,1,1,3702
278476,1,1,3702
278477,1,1,3702
278480,1,1,3702
278361,1,1,3702
278306,1,1,3702
278311,1,1,3702
278338,1,1,3702
278342,1,1,3702
278343,1,1,3702
278496,1,1,3702
278497,1,1,3702
780248,1,1,10090
780250,1,1,8355
780390,1,1,9606
780401,1,1,9606
780368,1,1,9606
780370,1,1,9606
780386,1,1,9606
278359,1,1,3702
278412,1,1,3702
278365,1,1,3702
278379,1,1,3702
278389,1,1,3702
278393,1,1,3702
278395,1,1,3702
278345,1,1,3702
278346,1,1,3702
278227,1,1,3702
278237,1,1,3702
278238,1,1,3702
278240,1,1,3702
278401,1,1,3702
278405,1,1,3702
278406,1,1,3702
278411,1,1,3702
780506,1,1,9606
780432,1,1,9606
278252,1,1,3702
278254,1,1,3702
278256,1,1,3702
278260,1,1,3702
278223,1,1,39947
278225,1,1,39947
780334,1,1,9606
780514,1,1,9606
780590,1,1,9606
780606,1,1,6239
780610,1,1,6239
780615,1,1,6239
780489,1,1,9606
780491,1,1,9606
278048,1,1,3702
278049,1,1,3702
278003,1,1,3702
278005,1,1,3702
278007,1,1,3702
278010,1,1,3702
278011,1,1,3702
278029,1,1,3702
278267,1,1,3702
278271,1,1,3702
278274,1,1,39947
278275,1,1,3702
278277,1,1,3702
278287,1,1,3702
278045,1,1,3702
278047,1,1,3702
278106,1,1,3702
278107,1,1,3702
278130,1,1,3702
278133,1,1,3702
278288,1,1,3702
278291,1,1,3702
278294,1,1,3702
278295,1,1,3702
780437,1,1,9606
780404,1,1,8355
780427,1,1,9606
780740,1,1,9606
780697,1,1,9606
780700,1,1,9606
278142,1,1,3702
278155,1,1,3702
277906,1,1,3702
277907,1,1,3702
277911,1,1,4577
278077,1,1,3702
278082,1,1,3702
278087,1,1,3702
278090,1,1,3702
278092,1,1,3702
277925,1,1,3702
277936,1,1,3702
277937,1,1,3702
277938,1,1,3702
277897,1,1,3702
277899,1,1,3702
277903,1,1,3702
277905,1,1,3702
278194,1,1,3702
278141,1,1,3702
780637,1,1,6239
780673,1,1,7227
780683,1,1,6239
781394,1,1,9606
781099,1,1,6239
781114,1,1,7227
278030,1,1,3702
278208,1,1,3702
278211,1,1,3702
278217,1,1,3702
278161,1,1,3702
278182,1,1,3702
278185,1,1,4097
278193,1,1,3702
277961,1,1,3702
277988,1,1,3702
277992,1,1,3702
277997,1,1,3702
277939,1,1,3702
277943,1,1,3702
277944,1,1,3702
277945,1,1,3702
277861,1,1,39947
277809,1,1,3702
277814,1,1,39947
277817,1,1,3988
277825,1,1,3702
277826,1,1,3702
277836,1,1,3702
277960,1,1,3702
780844,1,1,10090
780925,1,1,9606
781481,1,1,7227
781483,1,1,7227
277846,1,1,3702
277851,1,1,3702
277852,1,1,3702
277859,1,1,3702
278105,1,1,3702
278052,1,1,3702
278056,1,1,3702
278063,1,1,3702
278065,1,1,3702
278076,1,1,3702
781060,1,1,6239
780804,1,1,9606
277873,1,1,3702
277843,1,1,3702
277845,1,1,3702
781500,1,1,9606
781602,1,1,93061
781610,1,1,7227
781589,1,1,9606
277660,1,1,3702
277880,1,1,3702
277881,1,1,3702
277889,1,1,3702
277862,1,1,3702
277863,1,1,3702
277864,1,1,3702
277865,1,1,3702
277866,1,1,3702
277754,1,1,3702
277761,1,1,3702
277767,1,1,3702
277733,1,1,3702
277734,1,1,3702
277735,1,1,3702
277736,1,1,3702
277738,1,1,3702
277948,1,1,3702
277950,1,1,3702
277912,1,1,3702
781438,1,1,10090
781525,1,1,9606
781537,1,1,10090
781506,1,1,9606
277744,1,1,3702
781578,1,1,9606
781579,1,1,7227
781558,1,1,9606
781568,1,1,9606
781793,1,1,6239
781796,1,1,9606
781799,1,1,10090
781749,1,1,9606
277774,1,1,3702
277782,1,1,3702
277783,1,1,3702
277784,1,1,3702
277785,1,1,3702
277739,1,1,3702
277742,1,1,3702
781577,1,1,7227
277652,1,1,3702
277653,1,1,60698
277786,1,1,3702
277787,1,1,3702
277788,1,1,3702
277799,1,1,3702
277802,1,1,3702
277803,1,1,3702
277665,1,1,3702
277666,1,1,3702
277671,1,1,3702
277672,1,1,3702
277641,1,1,3702
277645,1,1,3702
277647,1,1,3702
277649,1,1,3702
277515,1,1,3702
277516,1,1,3702
277518,1,1,3702
277520,1,1,3702
277485,1,1,3702
277487,1,1,3702
277488,1,1,3702
277494,1,1,3702
277727,1,1,3635
277679,1,1,3702
277692,1,1,3702
277693,1,1,3702
277702,1,1,3702
277704,1,1,3702
277658,1,1,3702
277659,1,1,3702
277570,1,1,3702
277572,1,1,3702
277574,1,1,3702
277707,1,1,3702
277714,1,1,3702
277720,1,1,3702
277722,1,1,3702
277723,1,1,3702
781751,1,1,6239
277585,1,1,3702
277593,1,1,3702
277595,1,1,3702
277596,1,1,3702
277563,1,1,3702
277568,1,1,3702
277569,1,1,3702
277422,1,1,3702
277541,1,1,3702
277542,1,1,3702
277551,1,1,3702
277555,1,1,3702
277557,1,1,3702
277562,1,1,3702
277521,1,1,3702
277430,1,1,3702
277434,1,1,4577
277436,1,1,3702
277441,1,1,3702
277405,1,1,3702
277406,1,1,3702
277410,1,1,3702
277419,1,1,3702
277604,1,1,3702
277609,1,1,3702
781747,1,1,9606
781676,1,1,7227
782157,1,1,9606
782368,1,1,10090
782020,1,1,9606
782127,1,1,9606
277505,1,1,3702
277616,1,1,3702
277620,1,1,39947
277623,1,1,4097
277631,1,1,3702
277597,1,1,3702
277599,1,1,3702
277603,1,1,3702
277474,1,1,3702
277480,1,1,3702
277481,1,1,3702
277449,1,1,3702
277457,1,1,3702
277458,1,1,3702
277461,1,1,3702
277464,1,1,3702
277349,1,1,39947
277311,1,1,3702
277312,1,1,3702
277314,1,1,3702
277315,1,1,3702
277325,1,1,3702
277326,1,1,3702
277473,1,1,3702
781929,1,1,9606
783191,1,1,9606
783220,1,1,10090
782853,1,1,7227
783136,1,1,7227
782538,1,1,10116
277338,1,1,3702
277341,1,1,3702
277522,1,1,3702
277527,1,1,3702
277529,1,1,3702
277530,1,1,3702
277531,1,1,3702
277507,1,1,4577
782002,1,1,9606
781807,1,1,9606
277383,1,1,3702
277393,1,1,3702
277365,1,1,3702
277366,1,1,3702
277367,1,1,3702
277370,1,1,3702
277377,1,1,3702
277378,1,1,3702
277258,1,1,3702
277189,1,1,3702
277193,1,1,3702
277202,1,1,3702
277208,1,1,39947
277211,1,1,3702
277217,1,1,3702
277381,1,1,3702
784016,1,1,9606
784018,1,1,7227
784025,1,1,9606
277242,1,1,3702
277247,1,1,3702
277250,1,1,3702
277254,1,1,3702
277257,1,1,3702
277425,1,1,3702
277426,1,1,3702
782491,1,1,6239
782519,1,1,6239
782525,1,1,6239
784046,1,1,9606
784048,1,1,9606
783995,1,1,9606
277297,1,1,3702
277298,1,1,3702
277303,1,1,3702
277262,1,1,3702
277263,1,1,3702
277276,1,1,3702
277277,1,1,3702
277278,1,1,3702
277151,1,1,3702
277156,1,1,3702
277115,1,1,3702
277121,1,1,3702
277132,1,1,3702
277137,1,1,3702
277138,1,1,39947
277296,1,1,3702
783294,1,1,7955
784126,1,1,6239
784128,1,1,9606
784140,1,1,7227
784100,1,1,7227
784077,1,1,9606
277146,1,1,3702
277150,1,1,3702
277379,1,1,3702
277327,1,1,3702
783337,1,1,7955
783376,1,1,8355
783384,1,1,10090
783390,1,1,7955
783514,1,1,9606
783235,1,1,9606
277157,1,1,3702
277158,1,1,3702
277162,1,1,4232
277163,1,1,3702
277165,1,1,3702
277169,1,1,3702
277139,1,1,3702
277140,1,1,3702
277040,1,1,3702
277044,1,1,3702
277045,1,1,3702
277047,1,1,3702
277173,1,1,3702
277178,1,1,3702
277186,1,1,3702
277187,1,1,3702
784236,1,1,9606
784195,1,1,9606
784208,1,1,7955
277056,1,1,3702
277057,1,1,3702
277066,1,1,3702
277028,1,1,3702
277032,1,1,3702
277284,1,1,3702
277286,1,1,3702
277219,1,1,3702
277241,1,1,3702
784080,1,1,7227
784075,1,1,9606
784230,1,1,9606
784234,1,1,9606
277074,1,1,3702
277080,1,1,3702
277082,1,1,4513
277053,1,1,3702
784275,1,1,9606
784244,1,1,9606
784248,1,1,7227
784254,1,1,9606
276965,1,1,4081
277083,1,1,3702
277095,1,1,3702
277109,1,1,3702
277114,1,1,3702
277068,1,1,3702
277069,1,1,3702
277071,1,1,3702
276974,1,1,3702
276976,1,1,3702
276978,1,1,3702
276957,1,1,3702
276958,1,1,3708
276959,1,1,3702
276962,1,1,3702
276964,1,1,3702
784193,1,1,7227
784317,1,1,9606
784326,1,1,45351
784329,1,1,9606
784343,1,1,9606
784346,1,1,10090
784295,1,1,7227
784315,1,1,9606
277000,1,1,3702
277003,1,1,3702
784443,1,1,9606
784356,1,1,9606
784955,1,1,7955
784969,1,1,7955
784984,1,1,9606
784991,1,1,9606
276896,1,1,3702
276897,1,1,3702
277009,1,1,3702
277013,1,1,3702
277014,1,1,3702
276991,1,1,3702
276996,1,1,3702
276998,1,1,3702
784387,1,1,9606
276904,1,1,3702
276909,1,1,3702
276911,1,1,3702
276914,1,1,3702
276887,1,1,3702
276892,1,1,3702
276893,1,1,3702
784263,1,1,9606
784509,1,1,9606
784539,1,1,9606
784583,1,1,9606
784628,1,1,9606
784681,1,1,9606
784451,1,1,6239
784506,1,1,9606
784855,1,1,9606
784704,1,1,9606
784706,1,1,6239
784765,1,1,6239
784780,1,1,6239
785227,1,1,9606
785231,1,1,9606
785247,1,1,10116
276956,1,1,3702
276926,1,1,3702
276927,1,1,3702
276932,1,1,3702
276934,1,1,3702
276901,1,1,3702
276902,1,1,3702
784841,1,1,9606
276797,1,1,3702
276806,1,1,3702
276813,1,1,3702
276937,1,1,3702
276943,1,1,3702
276949,1,1,3702
276954,1,1,3702
276955,1,1,3702
784903,1,1,9606
784914,1,1,7227
784922,1,1,7227
784801,1,1,7227
276826,1,1,3702
276832,1,1,3702
276833,1,1,3702
276794,1,1,3702
276860,1,1,3702
276863,1,1,3702
276821,1,1,3702
785112,1,1,9606
785128,1,1,9606
785179,1,1,9606
784998,1,1,9606
786536,1,1,10090
273145,1,1,3702
273162,1,1,3702
273175,1,1,3702
276864,1,1,3702
276869,1,1,3702
276871,1,1,39947
276883,1,1,3702
276885,1,1,3702
274312,1,1,3702
274324,1,1,3702
276271,1,1,3702
276592,1,1,3702
272556,1,1,3702
272648,1,1,3702
272663,1,1,3702
272671,1,1,3702
785285,1,1,10090
785304,1,1,9606
785309,1,1,9606
785197,1,1,9606
785212,1,1,9606
785221,1,1,9606
274012,1,1,3702
274219,1,1,3702
276766,1,1,3702
276767,1,1,3702
273661,1,1,3702
273715,1,1,3702
786153,1,1,7227
786185,1,1,10090
785335,1,1,9606
785375,1,1,9606
276772,1,1,3702
276775,1,1,39947
276777,1,1,3702
276783,1,1,3702
276789,1,1,3702
